org_id,created_at,industry,company_size,acquisition_source,region
org_01612,2025-05-06T00:00:00,Professional Services,Mid-Market,Partner,Europe
org_01613,2025-12-23T00:00:00,Healthcare,Mid-Market,Referral,North America
org_01614,2025-10-29T00:00:00,Healthcare,SMB,Referral,Latin America
org_01615,2025-05-28T00:00:00,Healthcare,Mid-Market,Product-Led,North America
org_01616,2025-01-03T00:00:00,Healthcare,Mid-Market,Referral,Latin America
org_01617,2025-04-06T00:00:00,Financial Services,SMB,Paid Search,Latin America
org_01618,2025-11-23T00:00:00,Financial Services,SMB,Content,North America
org_01619,2025-03-09T00:00:00,Financial Services,SMB,Paid Search,North America
org_01620,2025-08-27T00:00:00,Healthcare,Mid-Market,Paid Search,North America
org_01621,2025-01-11T00:00:00,Financial Services,SMB,Product-Led,Asia-Pacific
org_01622,2025-06-25T00:00:00,Professional Services,Mid-Market,Product-Led,Latin America
org_01623,2025-05-29T00:00:00,Healthcare,Mid-Market,Paid Search,North America
org_01624,2025-03-02T00:00:00,Professional Services,SMB,Organic Search,North America
org_01625,2025-01-13T00:00:00,Education,Mid-Market,Content,North America
org_01626,2025-06-12T00:00:00,Financial Services,SMB,Partner,Asia-Pacific
org_01627,2025-07-09T00:00:00,Education,SMB,Content,Europe
org_01628,2025-06-25T00:00:00,Professional Services,SMB,Referral,Europe
org_01629,2025-06-18T00:00:00,Technology,Mid-Market,Partner,North America
org_01630,2025-05-06T00:00:00,Financial Services,Mid-Market,Referral,Asia-Pacific
org_01631,2025-08-06T00:00:00,Financial Services,Mid-Market,Partner,Europe
org_01632,2025-06-07T00:00:00,Financial Services,SMB,Product-Led,North America
org_01633,2025-04-05T00:00:00,Retail,Mid-Market,Organic Search,Europe
org_01634,2025-10-18T00:00:00,Financial Services,SMB,Referral,North America
org_01635,2025-04-03T00:00:00,Education,SMB,Paid Search,Latin America
org_01636,2025-01-08T00:00:00,Healthcare,SMB,Organic Search,Latin America
org_01637,2025-06-02T00:00:00,Financial Services,SMB,Product-Led,North America
org_01638,2025-09-08T00:00:00,Retail,SMB,Partner,Europe
org_01639,2025-06-22T00:00:00,Healthcare,Mid-Market,Partner,Asia-Pacific
org_01640,2025-02-28T00:00:00,Education,Mid-Market,Product-Led,Latin America
org_01641,2025-10-15T00:00:00,Professional Services,SMB,Product-Led,North America
org_01642,2025-11-09T00:00:00,Technology,SMB,Referral,Asia-Pacific
org_01643,2025-02-05T00:00:00,Technology,Mid-Market,Content,North America
org_01644,2025-07-20T00:00:00,Professional Services,Mid-Market,Referral,Europe
org_01645,2025-07-13T00:00:00,Technology,SMB,Partner,Europe
org_01646,2025-10-26T00:00:00,Healthcare,Mid-Market,Referral,North America
org_01647,2025-09-18T00:00:00,Technology,SMB,Referral,North America
org_01648,2025-11-25T00:00:00,Professional Services,Mid-Market,Content,Asia-Pacific
org_01649,2025-02-09T00:00:00,Education,Mid-Market,Paid Search,Europe
org_01650,2025-10-03T00:00:00,Healthcare,Mid-Market,Content,Europe
org_01651,2025-11-18T00:00:00,Professional Services,Enterprise,Organic Search,Europe
org_01652,2025-01-17T00:00:00,Retail,SMB,Referral,Asia-Pacific
org_01653,2025-05-29T00:00:00,Education,Mid-Market,Product-Led,Europe
org_01654,2025-07-04T00:00:00,Financial Services,SMB,Referral,North America
org_01655,2025-11-02T00:00:00,Retail,SMB,Paid Search,Europe
org_01656,2025-10-16T00:00:00,Healthcare,SMB,Organic Search,North America
org_01657,2025-02-04T00:00:00,Education,SMB,Referral,North America
org_01658,2025-08-07T00:00:00,Healthcare,Enterprise,Organic Search,North America
org_01659,2025-12-21T00:00:00,Healthcare,Mid-Market,Organic Search,North America
org_01660,2025-02-06T00:00:00,Healthcare,Mid-Market,Organic Search,North America
org_01661,2025-02-10T00:00:00,Financial Services,SMB,Organic Search,Asia-Pacific
org_01662,2025-01-01T00:00:00,Retail,SMB,Content,North America
org_01663,2025-03-10T00:00:00,Education,SMB,Paid Search,Europe
org_01664,2025-10-24T00:00:00,Technology,Mid-Market,Organic Search,Europe
org_01665,2025-07-14T00:00:00,Technology,SMB,Organic Search,North America
org_01666,2025-06-29T00:00:00,Healthcare,SMB,Organic Search,North America
org_01667,2025-04-02T00:00:00,Technology,SMB,Product-Led,North America
org_01668,2025-01-03T00:00:00,Education,Enterprise,Referral,North America
org_01669,2025-07-02T00:00:00,Retail,Enterprise,Organic Search,North America
org_01670,2025-12-07T00:00:00,Retail,SMB,Organic Search,Europe
org_01671,2025-11-01T00:00:00,Professional Services,SMB,Product-Led,Europe
org_01672,2025-12-16T00:00:00,Professional Services,Enterprise,Partner,Latin America
org_01673,2025-07-24T00:00:00,Education,Enterprise,Organic Search,North America
org_01674,2025-09-05T00:00:00,Retail,SMB,Organic Search,Europe
org_01675,2025-09-26T00:00:00,Education,Mid-Market,Product-Led,North America
org_01676,2025-03-17T00:00:00,Technology,SMB,Product-Led,Asia-Pacific
org_01677,2025-09-02T00:00:00,Professional Services,Mid-Market,Partner,North America
org_01678,2025-10-26T00:00:00,Healthcare,SMB,Partner,North America
org_01679,2025-08-28T00:00:00,Education,Mid-Market,Referral,North America
org_01680,2025-12-01T00:00:00,Technology,SMB,Referral,North America
org_01681,2025-05-06T00:00:00,Professional Services,Mid-Market,Referral,North America
org_01682,2025-09-18T00:00:00,Education,SMB,Organic Search,Asia-Pacific
org_01683,2025-04-11T00:00:00,Retail,SMB,Product-Led,Europe
org_01684,2025-01-07T00:00:00,Financial Services,SMB,Referral,Latin America
org_01685,2025-08-09T00:00:00,Education,SMB,Referral,Europe
org_01686,2025-08-17T00:00:00,Professional Services,SMB,Paid Search,North America
org_01687,2025-04-23T00:00:00,Retail,Mid-Market,Referral,North America
org_01688,2025-07-05T00:00:00,Professional Services,SMB,Referral,Europe
org_01689,2025-09-18T00:00:00,Financial Services,SMB,Paid Search,Europe
org_01690,2025-05-15T00:00:00,Retail,SMB,Paid Search,Asia-Pacific
org_01691,2025-12-14T00:00:00,Retail,SMB,Organic Search,Europe
org_01692,2025-08-07T00:00:00,Technology,Mid-Market,Organic Search,Latin America
org_01693,2025-11-04T00:00:00,Financial Services,Enterprise,Organic Search,Asia-Pacific
org_01694,2025-11-26T00:00:00,Technology,Mid-Market,Referral,North America
org_01695,2025-01-27T00:00:00,Retail,Mid-Market,Product-Led,North America
org_01696,2025-02-11T00:00:00,Healthcare,SMB,Partner,Europe
org_01697,2025-11-10T00:00:00,Retail,SMB,Organic Search,Latin America
org_01698,2025-08-21T00:00:00,Healthcare,SMB,Organic Search,Asia-Pacific
org_01699,2025-12-25T00:00:00,Retail,SMB,Product-Led,North America
org_01700,2025-11-18T00:00:00,Healthcare,SMB,Organic Search,North America
org_01701,2025-11-22T00:00:00,Professional Services,Enterprise,Product-Led,Europe
org_01702,2025-05-22T00:00:00,Education,SMB,Content,Europe
org_01703,2025-03-17T00:00:00,Financial Services,SMB,Content,Latin America
org_01704,2025-10-05T00:00:00,Education,Mid-Market,Referral,Asia-Pacific
org_01705,2025-01-04T00:00:00,Professional Services,Enterprise,Organic Search,Asia-Pacific
org_01706,2025-03-26T00:00:00,Financial Services,Mid-Market,Product-Led,Europe
org_01707,2025-10-15T00:00:00,Retail,Mid-Market,Referral,Europe
org_01708,2025-03-21T00:00:00,Education,Enterprise,Content,North America
org_01709,2025-05-15T00:00:00,Retail,Enterprise,Product-Led,Asia-Pacific
org_01710,2025-07-15T00:00:00,Education,SMB,Product-Led,North America
org_01711,2025-12-10T00:00:00,Professional Services,Mid-Market,Partner,North America
org_01712,2025-12-29T00:00:00,Retail,SMB,Product-Led,North America
org_01713,2025-02-22T00:00:00,Professional Services,Enterprise,Referral,North America
org_01714,2025-07-05T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_01715,2025-12-27T00:00:00,Education,SMB,Partner,Europe
org_01716,2025-10-23T00:00:00,Financial Services,Enterprise,Referral,Asia-Pacific
org_01717,2025-09-05T00:00:00,Technology,Enterprise,Organic Search,Europe
org_01718,2025-02-04T00:00:00,Technology,SMB,Paid Search,North America
org_01719,2025-04-12T00:00:00,Technology,Enterprise,Content,Europe
org_01720,2025-12-09T00:00:00,Education,SMB,Referral,Europe
org_01721,2025-11-18T00:00:00,Financial Services,SMB,Paid Search,Asia-Pacific
org_01722,2025-03-05T00:00:00,Financial Services,Mid-Market,Partner,Asia-Pacific
org_01723,2025-05-06T00:00:00,Professional Services,Mid-Market,Content,Europe
org_01724,2025-12-03T00:00:00,Technology,SMB,Referral,Latin America
org_01725,2025-10-03T00:00:00,Retail,SMB,Paid Search,North America
org_01726,2025-06-05T00:00:00,Technology,SMB,Product-Led,Europe
org_01727,2025-07-02T00:00:00,Technology,SMB,Product-Led,Europe
org_01728,2025-12-11T00:00:00,Healthcare,Mid-Market,Paid Search,Asia-Pacific
org_01729,2025-02-10T00:00:00,Financial Services,Enterprise,Product-Led,Europe
org_01730,2025-07-12T00:00:00,Financial Services,SMB,Organic Search,Europe
org_01731,2025-12-01T00:00:00,Technology,Enterprise,Content,Europe
org_01732,2025-04-23T00:00:00,Retail,SMB,Referral,North America
org_01733,2025-09-29T00:00:00,Education,Mid-Market,Organic Search,North America
org_01734,2025-02-18T00:00:00,Financial Services,SMB,Referral,Latin America
org_01735,2025-09-11T00:00:00,Financial Services,SMB,Organic Search,North America
org_01736,2025-04-03T00:00:00,Technology,Mid-Market,Organic Search,Asia-Pacific
org_01737,2025-06-16T00:00:00,Healthcare,Mid-Market,Partner,North America
org_01738,2025-12-06T00:00:00,Technology,Mid-Market,Product-Led,North America
org_01739,2025-10-14T00:00:00,Professional Services,Mid-Market,Referral,North America
org_01740,2025-11-29T00:00:00,Financial Services,Mid-Market,Partner,Europe
org_01741,2025-11-22T00:00:00,Professional Services,Enterprise,Content,North America
org_01742,2025-04-17T00:00:00,Professional Services,Enterprise,Product-Led,North America
org_01743,2025-03-05T00:00:00,Professional Services,Mid-Market,Content,Europe
org_01744,2025-04-30T00:00:00,Retail,Mid-Market,Organic Search,Europe
org_01745,2025-03-13T00:00:00,Technology,SMB,Organic Search,Europe
org_01746,2025-07-22T00:00:00,Healthcare,Mid-Market,Referral,Europe
org_01747,2025-05-31T00:00:00,Technology,SMB,Referral,North America
org_01748,2025-08-19T00:00:00,Education,Enterprise,Content,Latin America
org_01749,2025-08-09T00:00:00,Technology,Mid-Market,Partner,North America
org_01750,2025-11-01T00:00:00,Professional Services,SMB,Product-Led,Asia-Pacific
org_01751,2025-04-19T00:00:00,Healthcare,SMB,Paid Search,Latin America
org_01752,2025-11-17T00:00:00,Financial Services,SMB,Partner,North America
org_01753,2025-04-21T00:00:00,Education,SMB,Paid Search,North America
org_01754,2025-12-12T00:00:00,Healthcare,Mid-Market,Partner,North America
org_01755,2025-09-27T00:00:00,Education,Mid-Market,Content,North America
org_01756,2025-06-22T00:00:00,Financial Services,Mid-Market,Organic Search,Asia-Pacific
org_01757,2025-08-27T00:00:00,Professional Services,SMB,Organic Search,North America
org_01758,2025-09-24T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_01759,2025-01-01T00:00:00,Retail,SMB,Organic Search,North America
org_01760,2025-10-10T00:00:00,Financial Services,Mid-Market,Referral,North America
org_01761,2025-12-27T00:00:00,Technology,SMB,Organic Search,North America
org_01762,2025-12-03T00:00:00,Retail,Mid-Market,Partner,North America
org_01763,2025-11-06T00:00:00,Financial Services,SMB,Paid Search,Asia-Pacific
org_01764,2025-01-09T00:00:00,Financial Services,SMB,Content,Latin America
org_01765,2025-05-27T00:00:00,Retail,SMB,Product-Led,Asia-Pacific
org_01766,2025-05-21T00:00:00,Professional Services,SMB,Paid Search,North America
org_01767,2025-03-06T00:00:00,Healthcare,SMB,Paid Search,North America
org_01768,2025-10-03T00:00:00,Financial Services,SMB,Paid Search,North America
org_01769,2025-03-23T00:00:00,Professional Services,SMB,Paid Search,North America
org_01770,2025-04-25T00:00:00,Education,SMB,Organic Search,North America
org_01771,2025-04-24T00:00:00,Professional Services,SMB,Partner,Asia-Pacific
org_01772,2025-08-26T00:00:00,Education,Mid-Market,Paid Search,North America
org_01773,2025-12-22T00:00:00,Retail,SMB,Partner,North America
org_01774,2025-04-18T00:00:00,Technology,Mid-Market,Content,North America
org_01775,2025-05-16T00:00:00,Education,SMB,Referral,Europe
org_01776,2025-10-26T00:00:00,Technology,SMB,Paid Search,North America
org_01777,2025-01-30T00:00:00,Retail,Mid-Market,Partner,North America
org_01778,2025-01-30T00:00:00,Healthcare,SMB,Organic Search,Latin America
org_01779,2025-02-01T00:00:00,Financial Services,SMB,Organic Search,Asia-Pacific
org_01780,2025-04-19T00:00:00,Technology,SMB,Paid Search,North America
org_01781,2025-07-06T00:00:00,Financial Services,Enterprise,Paid Search,Europe
org_01782,2025-09-26T00:00:00,Professional Services,SMB,Paid Search,North America
org_01783,2025-07-27T00:00:00,Education,SMB,Organic Search,Europe
org_01784,2025-10-24T00:00:00,Technology,Enterprise,Partner,Europe
org_01785,2025-06-10T00:00:00,Healthcare,Mid-Market,Content,North America
org_01786,2025-04-14T00:00:00,Retail,SMB,Paid Search,Latin America
org_01787,2025-01-12T00:00:00,Healthcare,Mid-Market,Product-Led,Europe
org_01788,2025-06-16T00:00:00,Healthcare,Mid-Market,Referral,Europe
org_01789,2025-12-15T00:00:00,Technology,Mid-Market,Paid Search,North America
org_01790,2025-12-08T00:00:00,Technology,Mid-Market,Paid Search,Europe
org_01791,2025-11-25T00:00:00,Technology,SMB,Organic Search,North America
org_01792,2025-05-07T00:00:00,Healthcare,Mid-Market,Content,Latin America
org_01793,2025-11-07T00:00:00,Professional Services,Mid-Market,Paid Search,North America
org_01794,2025-09-17T00:00:00,Healthcare,SMB,Paid Search,Latin America
org_01795,2025-05-15T00:00:00,Financial Services,SMB,Paid Search,Europe
org_01796,2025-07-14T00:00:00,Education,SMB,Paid Search,Europe
org_01797,2025-02-03T00:00:00,Financial Services,SMB,Content,North America
org_01798,2025-08-19T00:00:00,Healthcare,SMB,Organic Search,North America
org_01799,2025-12-29T00:00:00,Financial Services,Enterprise,Referral,North America
org_01800,2025-12-17T00:00:00,Retail,Mid-Market,Paid Search,North America
org_01801,2025-06-14T00:00:00,Retail,Mid-Market,Referral,Europe
org_01802,2025-11-23T00:00:00,Technology,SMB,Content,North America
org_01803,2025-06-22T00:00:00,Healthcare,SMB,Organic Search,North America
org_01804,2025-05-31T00:00:00,Professional Services,SMB,Referral,Europe
org_01805,2025-05-14T00:00:00,Professional Services,SMB,Partner,North America
org_01806,2025-08-08T00:00:00,Financial Services,SMB,Paid Search,Latin America
org_01807,2025-11-03T00:00:00,Retail,SMB,Referral,Europe
org_01808,2025-05-04T00:00:00,Retail,Mid-Market,Partner,North America
org_01809,2025-04-15T00:00:00,Education,SMB,Referral,North America
org_01810,2025-04-07T00:00:00,Education,SMB,Organic Search,Europe
org_01811,2025-08-29T00:00:00,Professional Services,Mid-Market,Referral,Asia-Pacific
org_01812,2025-10-24T00:00:00,Financial Services,Enterprise,Product-Led,North America
org_01813,2025-12-16T00:00:00,Healthcare,Mid-Market,Content,North America
org_01814,2025-04-07T00:00:00,Professional Services,Mid-Market,Product-Led,Asia-Pacific
org_01815,2025-04-05T00:00:00,Professional Services,Mid-Market,Product-Led,North America
org_01816,2025-11-26T00:00:00,Retail,Mid-Market,Organic Search,Asia-Pacific
org_01817,2025-01-28T00:00:00,Healthcare,Enterprise,Referral,North America
org_01818,2025-03-15T00:00:00,Professional Services,SMB,Organic Search,Asia-Pacific
org_01819,2025-01-22T00:00:00,Education,SMB,Organic Search,Latin America
org_01820,2025-02-23T00:00:00,Retail,Mid-Market,Organic Search,North America
org_01821,2025-10-31T00:00:00,Healthcare,Mid-Market,Product-Led,Asia-Pacific
org_01822,2025-03-03T00:00:00,Professional Services,Enterprise,Organic Search,North America
org_01823,2025-12-08T00:00:00,Retail,SMB,Referral,North America
org_01824,2025-09-05T00:00:00,Technology,Mid-Market,Product-Led,Europe
org_01825,2025-01-20T00:00:00,Retail,SMB,Organic Search,Asia-Pacific
org_01826,2025-05-27T00:00:00,Education,Mid-Market,Organic Search,North America
org_01827,2025-01-07T00:00:00,Retail,SMB,Content,North America
org_01828,2025-06-15T00:00:00,Professional Services,SMB,Content,North America
org_01829,2025-05-18T00:00:00,Professional Services,SMB,Referral,Europe
org_01830,2025-09-17T00:00:00,Retail,SMB,Partner,North America
org_01831,2025-03-09T00:00:00,Retail,Enterprise,Product-Led,North America
org_01832,2025-07-22T00:00:00,Retail,SMB,Organic Search,Asia-Pacific
org_01833,2025-03-01T00:00:00,Retail,Enterprise,Partner,North America
org_01834,2025-07-12T00:00:00,Education,SMB,Organic Search,North America
org_01835,2025-08-14T00:00:00,Healthcare,Enterprise,Organic Search,North America
org_01836,2025-05-19T00:00:00,Retail,SMB,Product-Led,Europe
org_01837,2025-08-18T00:00:00,Education,Enterprise,Organic Search,North America
org_01838,2025-03-16T00:00:00,Professional Services,Enterprise,Partner,North America
org_01839,2025-12-01T00:00:00,Education,SMB,Partner,North America
org_01840,2025-03-31T00:00:00,Retail,SMB,Organic Search,Asia-Pacific
org_01841,2025-01-20T00:00:00,Healthcare,SMB,Organic Search,Asia-Pacific
org_01842,2025-12-05T00:00:00,Technology,SMB,Organic Search,Asia-Pacific
org_01843,2025-12-04T00:00:00,Technology,SMB,Partner,Asia-Pacific
org_01844,2025-06-18T00:00:00,Technology,Mid-Market,Paid Search,Asia-Pacific
org_01845,2025-02-27T00:00:00,Healthcare,Mid-Market,Referral,Europe
org_01846,2025-06-21T00:00:00,Financial Services,SMB,Organic Search,Europe
org_01847,2025-07-13T00:00:00,Professional Services,SMB,Content,North America
org_01848,2025-10-28T00:00:00,Retail,Mid-Market,Content,Asia-Pacific
org_01849,2025-06-06T00:00:00,Retail,SMB,Product-Led,Europe
org_01850,2025-01-12T00:00:00,Technology,SMB,Product-Led,Europe
org_01851,2025-06-23T00:00:00,Retail,Mid-Market,Referral,Europe
org_01852,2025-06-10T00:00:00,Education,SMB,Product-Led,Europe
