opportunity_id,account_id,owner_id,opportunity_stage,amount,expected_close_date,actual_close_date,created_at,sales_region,segment,revenue_model,lead_source,close_date_changes,last_activity_at
OPP_001140,ACC_00206,REP_009,Prospecting,12476.65,2024-06-07,,2024-03-17,North America,SMB,Transactional,Marketing,0,2024-04-11
OPP_001141,ACC_00609,REP_022,Qualification,42609.73,2025-06-25,,2025-02-19,North America,Mid-Market,Subscription,Partner,1,2025-04-21
OPP_001142,ACC_00352,REP_008,Proposal,33378.09,2025-04-24,,2025-02-13,North America,SMB,Usage-Based,Partner,0,2025-04-01
OPP_001143,ACC_01115,REP_005,Qualification,87748.4,2024-10-26,,2024-09-12,North America,Enterprise,Usage-Based,Outbound,1,2024-12-16
OPP_001144,ACC_00442,REP_008,Prospecting,3797.1,2025-03-31,,2025-02-25,North America,SMB,Usage-Based,Inbound,0,2025-04-07
OPP_001145,ACC_00474,REP_028,Negotiation,2500.0,2025-01-12,,2024-09-18,APAC,SMB,Advertising,Partner,0,2024-10-09
OPP_001146,ACC_00484,REP_030,Proposal,15095.97,2025-05-07,,2025-03-18,North America,SMB,Transactional,Inbound,0,2025-05-17
OPP_001147,ACC_01082,REP_026,Qualification,197555.11,2024-12-05,,2024-08-21,North America,Enterprise,Usage-Based,Partner,0,2024-10-19
OPP_001148,ACC_01120,REP_009,Negotiation,42978.7,2025-07-09,,2025-06-02,North America,Enterprise,Transactional,Outbound,2,2025-09-16
OPP_001149,ACC_00518,REP_024,Prospecting,3542.57,2025-09-16,,2025-08-17,LATAM,Mid-Market,Transactional,Partner,0,2025-08-18
OPP_001150,ACC_01195,REP_007,Proposal,354338.42,2025-03-12,,2024-11-20,EMEA,Enterprise,Transactional,Marketing,0,2025-03-05
OPP_001151,ACC_00908,REP_004,Closed-Won,14640.8,2024-03-16,2024-03-24,2024-01-12,APAC,SMB,Usage-Based,Outbound,0,2024-02-07
OPP_001152,ACC_01016,REP_008,Closed-Lost,10649.89,2025-07-04,2025-08-05,2025-04-02,APAC,SMB,Enterprise Services,Inbound,2,2025-04-23
OPP_001153,ACC_01099,REP_005,Qualification,13701.77,2025-10-14,,2025-09-21,North America,Enterprise,Subscription,Marketing,0,2025-11-10
OPP_001154,ACC_00400,REP_020,Closed-Won,9121.41,2025-06-03,2025-09-01,2025-04-20,North America,SMB,Usage-Based,Outbound,0,2025-06-25
OPP_001155,ACC_00661,REP_021,Closed-Lost,17837.3,2024-09-28,2024-09-13,2024-08-28,EMEA,SMB,Subscription,Outbound,0,2024-12-17
OPP_001156,ACC_00343,REP_002,Negotiation,26984.58,2025-03-10,,2025-01-13,North America,Mid-Market,Usage-Based,Inbound,0,2025-03-18
OPP_001157,ACC_00372,REP_004,Closed-Lost,4547.24,2024-10-27,2024-11-13,2024-09-01,EMEA,SMB,Subscription,Outbound,0,2024-09-19
OPP_001158,ACC_00558,REP_015,Qualification,15412.51,2025-08-09,,2025-06-02,North America,Mid-Market,Subscription,Outbound,1,2025-07-26
OPP_001159,ACC_00062,REP_004,Prospecting,4847.2,2025-06-21,,2025-05-01,APAC,SMB,Subscription,Marketing,2,2025-08-19
OPP_001160,ACC_00259,REP_025,Closed-Won,47397.49,2025-05-12,2025-07-24,2025-02-22,EMEA,SMB,Advertising,Marketing,1,2025-05-19
OPP_001161,ACC_00972,REP_013,Proposal,21961.3,2025-02-01,,2024-09-17,APAC,SMB,Subscription,Outbound,0,2024-10-13
OPP_001162,ACC_00199,REP_013,Proposal,5312.55,2024-05-26,,2024-04-25,North America,SMB,Subscription,Marketing,0,2024-07-11
OPP_001163,ACC_00747,REP_001,Prospecting,2789.71,2025-07-03,,2025-02-17,LATAM,SMB,Advertising,Marketing,1,2025-05-16
OPP_001164,ACC_00919,REP_022,Prospecting,11848.76,2024-10-25,,2024-08-13,North America,SMB,Subscription,Inbound,0,2024-09-15
OPP_001165,ACC_00316,REP_022,Prospecting,5482.66,2025-12-01,,2025-08-28,LATAM,SMB,Advertising,Partner,1,2025-10-30
OPP_001166,ACC_00550,REP_023,Qualification,5906.78,2024-05-29,,2024-02-12,North America,SMB,Subscription,Inbound,0,2024-03-25
OPP_001167,ACC_01053,REP_017,Closed-Lost,2884.04,2025-11-12,2025-12-25,2025-07-20,North America,SMB,Subscription,Inbound,2,2025-08-11
OPP_001168,ACC_01003,REP_009,Qualification,3264.15,2025-10-26,,2025-06-06,APAC,SMB,Advertising,Marketing,0,2025-09-20
OPP_001169,ACC_01105,REP_003,Closed-Won,10560.05,2025-05-09,2025-03-28,2024-12-11,North America,SMB,Subscription,Marketing,2,2025-01-19
OPP_001170,ACC_00755,REP_010,Prospecting,12495.47,2025-11-28,,2025-10-27,EMEA,Mid-Market,Subscription,Marketing,0,2025-12-05
OPP_001171,ACC_01065,REP_017,Qualification,108953.6,2025-07-07,,2025-04-25,EMEA,SMB,Subscription,Outbound,1,2025-05-08
OPP_001172,ACC_00479,REP_004,Closed-Lost,29562.25,2024-04-27,2024-06-12,2024-01-28,North America,Mid-Market,Subscription,Inbound,0,2024-03-21
OPP_001173,ACC_00722,REP_002,Qualification,2836.9,2024-12-15,,2024-09-19,North America,SMB,Subscription,Inbound,0,2024-12-05
OPP_001174,ACC_00801,REP_007,Qualification,3513.49,2025-12-12,,2025-07-17,North America,Mid-Market,Subscription,Inbound,0,2025-11-10
OPP_001175,ACC_01172,REP_003,Closed-Won,24298.54,2025-09-15,2025-07-28,2025-06-03,North America,Mid-Market,Advertising,Outbound,0,2025-09-04
OPP_001176,ACC_00442,REP_001,Prospecting,6034.79,2024-06-28,,2024-04-17,North America,SMB,Usage-Based,Outbound,0,2024-07-29
OPP_001177,ACC_01050,REP_015,Prospecting,33983.76,2024-09-10,,2024-04-24,APAC,SMB,Subscription,Partner,0,2024-08-20
OPP_001178,ACC_00612,REP_023,Closed-Lost,21630.59,2026-01-04,2026-02-16,2025-09-11,APAC,Mid-Market,Subscription,Inbound,2,2025-12-04
OPP_001179,ACC_00126,REP_015,Proposal,2500.0,2024-06-02,,2024-01-31,North America,Mid-Market,Subscription,Inbound,1,2024-05-13
OPP_001180,ACC_00787,REP_003,Negotiation,5887.44,2026-01-07,,2025-09-28,EMEA,Mid-Market,Subscription,Inbound,1,2025-11-04
OPP_001181,ACC_01178,REP_011,Prospecting,4568.23,2025-01-25,,2024-12-28,North America,SMB,Enterprise Services,Marketing,0,2025-03-24
OPP_001182,ACC_00545,REP_002,Qualification,13963.47,2025-11-17,,2025-06-24,North America,SMB,Subscription,Inbound,0,2025-09-07
OPP_001183,ACC_00659,REP_019,Proposal,5694.45,2024-09-13,,2024-05-24,North America,Mid-Market,Transactional,Inbound,0,2024-07-17
OPP_001184,ACC_01113,REP_007,Closed-Won,19011.85,2024-09-26,2024-11-19,2024-08-18,North America,Mid-Market,Transactional,Outbound,0,2024-11-03
OPP_001185,ACC_01105,REP_012,Qualification,2500.0,2025-06-24,,2025-05-03,North America,SMB,Subscription,Inbound,0,2025-07-28
OPP_001186,ACC_00481,REP_028,Closed-Lost,9030.37,2024-06-21,2024-08-25,2024-04-18,LATAM,SMB,Transactional,Outbound,1,2024-06-06
OPP_001187,ACC_00913,REP_018,Closed-Won,63785.28,2024-04-30,2024-05-05,2024-03-08,LATAM,Enterprise,Transactional,Marketing,0,2024-06-17
OPP_001188,ACC_00758,REP_023,Negotiation,189996.72,2025-05-23,,2025-02-12,North America,Enterprise,Usage-Based,Inbound,0,2025-02-17
OPP_001189,ACC_00778,REP_011,Proposal,11472.85,2024-04-06,,2024-01-06,EMEA,SMB,Advertising,Inbound,0,2024-02-14
OPP_001190,ACC_00865,REP_028,Negotiation,3965.66,2025-11-07,,2025-09-21,North America,SMB,Advertising,Inbound,0,2025-11-04
OPP_001191,ACC_00393,REP_022,Closed-Won,72620.69,2025-07-16,2025-05-10,2025-03-28,North America,Mid-Market,Subscription,Inbound,0,2025-07-05
OPP_001192,ACC_00366,REP_016,Prospecting,7472.5,2025-06-19,,2025-04-23,EMEA,SMB,Subscription,Marketing,0,2025-06-23
OPP_001193,ACC_00033,REP_018,Closed-Won,19452.48,2025-01-10,2025-03-13,2024-12-01,EMEA,SMB,Subscription,Partner,0,2025-03-23
OPP_001194,ACC_01028,REP_019,Proposal,4862.3,2025-07-15,,2025-02-21,North America,SMB,Subscription,Outbound,0,2025-06-15
OPP_001195,ACC_00333,REP_005,Closed-Lost,17868.21,2025-11-28,2026-01-08,2025-09-29,North America,Mid-Market,Advertising,Partner,1,2025-11-23
OPP_001196,ACC_00810,REP_008,Closed-Lost,19771.24,2024-02-23,2024-04-22,2024-01-04,EMEA,Enterprise,Transactional,Inbound,3,2024-03-31
OPP_001197,ACC_00823,REP_021,Prospecting,12387.25,2024-10-05,,2024-06-14,EMEA,SMB,Advertising,Outbound,0,2024-07-14
OPP_001198,ACC_00845,REP_014,Proposal,20050.13,2025-08-09,,2025-04-12,EMEA,SMB,Advertising,Inbound,0,2025-04-25
OPP_001199,ACC_01036,REP_024,Proposal,9948.74,2024-05-01,,2024-03-23,North America,Mid-Market,Advertising,Marketing,0,2024-05-21
OPP_001200,ACC_01042,REP_016,Negotiation,9404.96,2024-07-10,,2024-06-13,North America,Mid-Market,Subscription,Marketing,1,2024-07-19
OPP_001201,ACC_00003,REP_002,Closed-Won,62948.36,2024-05-25,2024-06-12,2024-01-16,North America,Enterprise,Advertising,Inbound,0,2024-04-12
OPP_001202,ACC_01009,REP_020,Qualification,7150.83,2024-05-01,,2024-02-06,North America,Mid-Market,Subscription,Marketing,0,2024-04-09
OPP_001203,ACC_00250,REP_019,Negotiation,2500.0,2025-01-11,,2024-10-24,LATAM,SMB,Subscription,Inbound,0,2024-11-10
OPP_001204,ACC_00775,REP_011,Closed-Lost,12776.46,2025-05-31,2025-08-07,2025-03-18,North America,SMB,Advertising,Inbound,2,2025-05-11
OPP_001205,ACC_00808,REP_024,Closed-Lost,8058.36,2024-06-12,2024-05-11,2024-03-08,EMEA,SMB,Enterprise Services,Inbound,0,2024-04-25
OPP_001206,ACC_00065,REP_011,Prospecting,14344.77,2026-02-04,,2025-10-20,EMEA,Mid-Market,Subscription,Inbound,0,2025-10-21
OPP_001207,ACC_00341,REP_004,Closed-Lost,15111.83,2025-07-03,2025-09-02,2025-06-03,EMEA,SMB,Usage-Based,Inbound,0,2025-08-07
OPP_001208,ACC_01093,REP_004,Prospecting,17377.18,2025-05-13,,2025-03-20,North America,SMB,Usage-Based,Marketing,0,2025-07-10
OPP_001209,ACC_00171,REP_028,Negotiation,7640.06,2024-07-11,,2024-02-18,EMEA,SMB,Enterprise Services,Inbound,0,2024-06-04
OPP_001210,ACC_00279,REP_012,Qualification,14336.76,2025-01-23,,2024-12-13,North America,Enterprise,Transactional,Outbound,2,2025-03-31
OPP_001211,ACC_00099,REP_013,Negotiation,4738.98,2026-01-23,,2025-09-08,APAC,SMB,Advertising,Inbound,1,2025-12-24
OPP_001212,ACC_00201,REP_010,Prospecting,29288.9,2024-08-19,,2024-06-08,North America,Mid-Market,Advertising,Inbound,2,2024-09-26
OPP_001213,ACC_00766,REP_023,Qualification,10286.27,2025-02-10,,2024-12-28,North America,SMB,Transactional,Inbound,2,2025-01-09
OPP_001214,ACC_ORPHAN_3,REP_019,Qualification,5179.19,2025-04-19,,2025-01-12,APAC,SMB,Advertising,Inbound,0,2025-03-04
OPP_001215,ACC_00714,REP_027,Closed-Lost,20107.84,2025-07-26,2025-05-10,2025-04-11,North America,Enterprise,Advertising,Outbound,1,2025-06-15
OPP_001216,ACC_00342,REP_027,Negotiation,81721.68,2025-11-11,,2025-09-07,EMEA,Enterprise,Usage-Based,Inbound,1,2025-12-16
OPP_001217,ACC_01031,REP_030,Closed-Won,13073.57,2024-07-29,2024-08-19,2024-03-28,EMEA,Mid-Market,Subscription,Inbound,0,2024-05-12
OPP_001218,ACC_00441,REP_010,Closed-Won,93523.55,2024-03-11,2024-03-20,2024-02-12,North America,Enterprise,Advertising,Partner,1,2024-05-07
OPP_001219,ACC_00378,REP_018,Proposal,21622.7,2024-04-04,,2024-02-29,North America,SMB,Usage-Based,Referral,2,2024-06-01
OPP_001220,ACC_00607,REP_011,Prospecting,32222.24,2024-10-06,,2024-06-28,North America,Enterprise,Usage-Based,Inbound,1,2024-08-28
OPP_001221,ACC_00165,REP_022,Prospecting,42177.72,2024-11-27,,2024-08-24,North America,Mid-Market,Usage-Based,Partner,1,2024-09-22
OPP_001222,ACC_00428,REP_023,Proposal,50597.71,2025-11-29,,2025-08-11,North America,Enterprise,Subscription,Partner,0,2025-08-21
OPP_001223,ACC_00959,REP_008,Closed-Lost,21327.62,2025-04-23,2025-01-09,2024-12-14,North America,Mid-Market,Subscription,Partner,1,2025-02-05
OPP_001224,ACC_00730,REP_026,Qualification,2500.0,2025-10-01,,2025-05-14,APAC,Mid-Market,Advertising,Partner,0,2025-06-03
OPP_001225,ACC_01186,REP_009,Closed-Won,16686.09,2025-04-15,2025-04-30,2025-01-20,North America,Enterprise,Subscription,Outbound,0,2025-04-07
OPP_001226,ACC_00931,REP_030,Closed-Won,3588.42,2025-12-24,2026-03-16,2025-09-30,North America,SMB,Subscription,Referral,1,2025-10-29
OPP_001227,ACC_00433,REP_026,Closed-Lost,11864.97,2024-12-26,2024-10-24,2024-08-08,North America,Mid-Market,Subscription,Inbound,0,2024-11-21
OPP_001228,ACC_00921,REP_001,Qualification,10061.93,2025-08-15,,2025-03-24,APAC,SMB,Transactional,Outbound,0,2025-07-09
OPP_001229,ACC_01039,REP_012,Closed-Lost,10481.98,2024-07-27,2024-08-15,2024-07-01,North America,SMB,Usage-Based,Partner,1,2024-10-09
OPP_001230,ACC_00757,REP_012,Negotiation,11943.11,2024-08-29,,2024-06-05,North America,SMB,Transactional,Marketing,0,2024-08-24
OPP_001231,ACC_00916,REP_025,Proposal,22210.21,2026-03-07,,2025-10-19,North America,Enterprise,Usage-Based,Outbound,0,2025-11-02
OPP_001232,ACC_00605,REP_022,Closed-Won,87958.0,2024-02-12,2024-03-02,2024-01-17,EMEA,Enterprise,Transactional,Referral,0,2024-05-13
OPP_001233,ACC_01094,REP_002,Qualification,54800.33,2024-11-25,,2024-07-01,APAC,SMB,Transactional,Partner,0,2024-07-09
OPP_001234,ACC_00286,REP_026,Closed-Won,6303.36,2025-01-10,2025-02-15,2024-09-15,North America,SMB,Advertising,Partner,0,2024-11-22
OPP_001235,ACC_00510,REP_007,Negotiation,4621.59,2024-05-12,,2024-04-02,North America,SMB,Advertising,Marketing,0,2024-07-07
OPP_001236,ACC_00305,REP_012,Closed-Won,22201.61,2025-09-12,2025-10-02,2025-06-01,APAC,Enterprise,Transactional,Marketing,2,2025-06-12
OPP_001237,ACC_00122,REP_006,Closed-Won,17773.57,2024-11-12,2024-12-02,2024-08-28,North America,Mid-Market,Subscription,Outbound,0,2024-10-27
OPP_001238,ACC_00740,REP_005,Negotiation,5304.97,2025-01-05,,2024-11-03,North America,SMB,Subscription,Marketing,2,2024-12-30
OPP_001239,ACC_00143,REP_016,Prospecting,7808.15,2024-10-30,,2024-07-22,EMEA,Enterprise,Subscription,Inbound,0,2024-08-15
OPP_001240,ACC_00272,REP_003,Qualification,2500.0,2025-12-13,,2025-08-20,North America,SMB,Subscription,Referral,0,2025-09-03
OPP_001241,ACC_00916,REP_003,Closed-Lost,122203.37,2025-02-22,2025-03-26,2024-10-09,North America,Enterprise,Usage-Based,Marketing,1,2025-01-26
OPP_001242,ACC_00290,REP_024,Negotiation,32336.67,2025-08-24,,2025-06-11,North America,SMB,Usage-Based,Partner,0,2025-09-27
OPP_001243,ACC_01036,REP_011,Closed-Lost,80812.71,2025-04-02,2025-03-25,2025-02-21,North America,Mid-Market,Advertising,Inbound,2,2025-03-05
OPP_001244,ACC_00059,REP_020,Proposal,11253.87,2026-02-11,,2025-10-02,North America,SMB,Usage-Based,Inbound,0,2025-11-05
OPP_001245,ACC_00549,REP_030,Proposal,6057.75,2025-04-12,,2025-02-08,EMEA,Mid-Market,Transactional,Inbound,1,2025-03-27
OPP_001246,ACC_00081,REP_002,Closed-Lost,10530.0,2026-02-17,2026-02-15,2025-10-22,North America,Mid-Market,Subscription,Inbound,0,2025-11-15
OPP_001247,ACC_00072,REP_024,Closed-Won,2500.0,2025-08-13,2025-06-25,2025-04-12,North America,SMB,Subscription,Partner,1,2025-04-20
OPP_001248,ACC_00950,REP_004,Proposal,2500.0,2024-03-07,,2024-02-09,LATAM,SMB,Usage-Based,Marketing,0,2024-04-10
OPP_001249,ACC_00081,REP_023,Prospecting,21062.78,2024-06-26,,2024-04-14,North America,Mid-Market,Subscription,Partner,1,2024-06-06
OPP_001250,ACC_01071,REP_010,Closed-Lost,75528.35,2025-07-14,2025-08-05,2025-06-13,EMEA,Enterprise,Transactional,Outbound,0,2025-09-18
OPP_001251,ACC_00719,REP_005,Closed-Won,115655.77,2024-05-08,2024-07-15,2024-01-31,North America,Mid-Market,Advertising,Referral,1,2024-03-07
OPP_001252,ACC_00580,REP_007,Proposal,8259.09,2024-09-07,,2024-05-07,APAC,SMB,Enterprise Services,Marketing,0,2024-07-07
OPP_001253,ACC_01103,REP_011,Negotiation,4197.17,2025-09-13,,2025-06-13,North America,Mid-Market,Advertising,Partner,0,2025-07-21
OPP_001254,ACC_00466,REP_022,Qualification,14444.65,2024-10-26,,2024-08-25,North America,Mid-Market,Usage-Based,Outbound,1,2024-08-30
OPP_001255,ACC_00480,REP_021,Proposal,6766.26,2024-10-18,,2024-05-25,EMEA,SMB,Subscription,Partner,0,2024-08-20
OPP_001256,ACC_00492,REP_022,Qualification,9984.29,2024-06-12,,2024-05-12,North America,Mid-Market,Transactional,Outbound,1,2024-08-09
OPP_001257,ACC_00781,REP_001,Qualification,12656.33,2024-09-06,,2024-07-30,EMEA,SMB,Subscription,Inbound,1,2024-10-18
OPP_001258,ACC_01017,REP_030,Closed-Won,4844.15,2025-09-20,2026-01-03,2025-07-15,North America,Mid-Market,Subscription,Partner,0,2025-07-20
OPP_001259,ACC_00651,REP_014,Proposal,10228.0,2025-03-24,,2024-11-01,North America,SMB,Transactional,Partner,1,2025-01-23
OPP_001260,ACC_00338,REP_004,Closed-Won,31305.94,2026-02-14,2026-03-02,2025-10-01,North America,Mid-Market,Subscription,Outbound,0,2025-12-12
OPP_001261,ACC_01068,REP_028,Proposal,67490.21,2025-07-26,,2025-04-24,EMEA,Mid-Market,Enterprise Services,Referral,0,2025-06-16
OPP_001262,ACC_00719,REP_024,Prospecting,22256.2,2024-11-18,,2024-06-28,North America,Mid-Market,Advertising,Marketing,0,2024-09-10
OPP_001263,ACC_00999,REP_003,Proposal,125037.91,2024-09-03,,2024-04-19,EMEA,Enterprise,Usage-Based,Partner,0,2024-05-03
OPP_001264,ACC_00519,REP_014,Qualification,5757.55,2025-12-29,,2025-09-24,North America,SMB,Subscription,Inbound,1,2025-10-19
OPP_001265,ACC_00240,REP_028,Closed-Won,6620.15,2025-10-01,2025-10-05,2025-08-27,APAC,SMB,Advertising,Inbound,2,2025-09-12
OPP_001266,ACC_01134,REP_021,Closed-Lost,62808.58,2024-08-06,2024-08-04,2024-03-23,North America,Mid-Market,Subscription,Partner,2,2024-05-16
OPP_001267,ACC_00814,REP_006,Closed-Won,4139.85,2024-11-14,2024-10-16,2024-08-03,EMEA,Mid-Market,Subscription,Marketing,1,2024-11-18
OPP_001268,ACC_00370,REP_022,Closed-Won,29440.06,2025-06-19,2025-07-28,2025-05-12,North America,Enterprise,Transactional,Outbound,0,2025-05-13
OPP_001269,ACC_01018,REP_006,Closed-Lost,136175.27,2026-02-26,2025-12-05,2025-10-20,North America,Enterprise,Subscription,Inbound,0,2025-12-13
OPP_001270,ACC_00011,REP_011,Closed-Won,7266.65,2025-11-07,2025-12-18,2025-08-28,North America,SMB,Transactional,Inbound,0,2025-10-01
OPP_001271,ACC_01117,REP_006,Negotiation,6745.03,2024-11-09,,2024-07-10,APAC,SMB,Subscription,Inbound,1,2024-10-30
OPP_001272,ACC_00695,REP_021,Closed-Won,33789.98,2025-10-16,2026-01-26,2025-08-23,APAC,Enterprise,Subscription,Partner,0,2025-11-05
OPP_001273,ACC_00708,REP_028,Proposal,18345.72,2025-05-22,,2025-05-01,North America,Mid-Market,Advertising,Outbound,3,2025-05-28
OPP_001274,ACC_00017,REP_002,Prospecting,48343.34,2025-01-22,,2024-11-05,North America,Mid-Market,Subscription,Inbound,0,2024-12-09
OPP_001275,ACC_00212,REP_019,Closed-Won,41119.24,2024-11-26,2024-11-01,2024-09-09,North America,Mid-Market,Transactional,Outbound,0,2024-11-18
OPP_001276,ACC_00865,REP_008,Closed-Won,9078.1,2025-11-07,2025-10-09,2025-06-28,North America,SMB,Advertising,Marketing,1,2025-07-04
OPP_001277,ACC_00670,REP_023,Qualification,26757.0,2025-08-17,,2025-07-14,North America,SMB,Usage-Based,Outbound,0,2025-07-22
OPP_001278,ACC_00154,REP_005,Closed-Lost,22966.52,2026-01-20,2026-01-03,2025-09-04,LATAM,Mid-Market,Subscription,Inbound,0,2025-11-24
OPP_001279,ACC_00799,REP_011,Prospecting,38527.22,2024-12-14,,2024-11-05,EMEA,Mid-Market,Advertising,Partner,0,2025-02-09
OPP_001280,ACC_00896,REP_007,Closed-Won,15754.52,2024-11-15,2024-10-24,2024-06-27,North America,Enterprise,Subscription,Referral,2,2024-09-24
OPP_001281,ACC_00327,REP_027,Closed-Lost,92832.56,2025-11-25,2025-10-03,2025-08-06,North America,Mid-Market,Usage-Based,Inbound,0,2025-08-27
OPP_001282,ACC_00828,REP_003,Qualification,11185.53,2024-09-25,,2024-07-21,APAC,SMB,Usage-Based,Inbound,0,2024-11-01
OPP_001283,ACC_01168,REP_018,Closed-Lost,2500.0,2025-10-11,2025-06-08,2025-05-20,North America,Mid-Market,Subscription,Partner,0,2025-06-16
OPP_001284,ACC_00579,REP_004,Closed-Won,231602.76,2025-02-11,2025-05-07,2024-12-07,North America,Enterprise,Enterprise Services,Inbound,0,2025-03-22
OPP_001285,ACC_00276,REP_018,Closed-Won,9020.17,2025-05-09,2025-05-20,2025-01-27,North America,SMB,Transactional,Marketing,0,2025-03-04
OPP_001286,ACC_01155,REP_024,Closed-Lost,10987.42,2024-06-11,2024-09-28,2024-05-20,North America,Mid-Market,Usage-Based,Partner,0,2024-07-19
OPP_001287,ACC_01094,REP_023,Negotiation,4897.5,2024-07-19,,2024-06-16,APAC,SMB,Transactional,Inbound,0,2024-10-08
OPP_001288,ACC_00549,REP_002,Proposal,25323.85,2025-05-17,,2025-03-13,EMEA,Mid-Market,Transactional,Marketing,2,2025-05-01
OPP_001289,ACC_00511,REP_024,Closed-Won,3691.45,2024-08-13,2024-10-03,2024-06-23,North America,SMB,Transactional,Partner,1,2024-09-11
OPP_001290,ACC_01001,REP_009,Proposal,5040.48,2025-05-12,,2025-03-24,North America,SMB,Transactional,Outbound,1,2025-06-02
OPP_001291,ACC_00001,REP_021,Qualification,9387.38,2026-01-03,,2025-10-26,North America,Mid-Market,Subscription,Inbound,0,2025-11-04
OPP_001292,ACC_00375,REP_029,Prospecting,6700.36,2024-06-03,,2024-02-25,North America,SMB,Subscription,Partner,0,2024-05-30
OPP_001293,ACC_00652,REP_004,Proposal,26318.92,2025-10-18,,2025-09-12,EMEA,Enterprise,Enterprise Services,Marketing,0,2025-10-25
OPP_001294,ACC_00785,REP_011,Closed-Won,103369.57,2024-08-19,2024-07-11,2024-04-24,EMEA,Enterprise,Transactional,Inbound,0,2024-06-20
OPP_001295,ACC_00754,REP_027,Closed-Lost,11769.01,2024-08-10,2024-05-28,2024-04-02,North America,SMB,Usage-Based,Outbound,0,2024-05-09
OPP_001296,ACC_00445,REP_005,Closed-Lost,13295.75,2025-11-17,2025-11-12,2025-07-12,North America,SMB,Subscription,Referral,0,2025-11-08
OPP_001297,ACC_01044,REP_008,Qualification,30049.53,2024-06-30,,2024-05-16,EMEA,Mid-Market,Subscription,Outbound,0,2024-07-21
OPP_001298,ACC_00780,REP_017,Negotiation,40141.16,2025-07-21,,2025-03-09,APAC,Enterprise,Transactional,Inbound,0,2025-05-24
OPP_001299,ACC_00649,REP_030,Negotiation,5882.23,2024-04-17,,2024-03-12,North America,Mid-Market,Usage-Based,Inbound,0,2024-05-14
OPP_001300,ACC_01127,REP_009,Qualification,99227.7,2024-04-01,,2024-02-28,APAC,Mid-Market,Subscription,Partner,0,2024-04-05
OPP_001301,ACC_00113,REP_012,Negotiation,22690.41,2024-09-05,,2024-05-14,North America,SMB,Subscription,Partner,1,2024-07-23
OPP_001302,ACC_00852,REP_024,Proposal,45025.76,2025-04-11,,2024-12-14,North America,SMB,Subscription,Inbound,0,2025-03-19
OPP_001303,ACC_01113,REP_004,Closed-Lost,45914.6,2024-08-18,2024-12-12,2024-07-13,North America,Mid-Market,Transactional,Inbound,1,2024-07-25
OPP_001304,ACC_00795,REP_010,Qualification,5663.47,2024-08-11,,2024-05-29,EMEA,SMB,Advertising,Partner,0,2024-06-16
OPP_001305,ACC_00679,REP_010,Closed-Won,2500.0,2025-09-26,2025-09-21,2025-07-15,EMEA,SMB,Subscription,Partner,3,2025-08-04
OPP_001306,ACC_00438,REP_013,Closed-Lost,4773.83,2024-08-17,2024-05-14,2024-04-26,North America,Mid-Market,Subscription,Inbound,0,2024-08-16
