lead_id,account_id,lead_source,campaign,channel,created_at,lifecycle_stage,company_size,segment
LEAD_001754,ACC_00089,Organic,Product Blog,Organic,2024-01-07,Lead,1-99,SMB
LEAD_001755,ACC_00999,Outbound,SDR Outbound,Outbound,2025-08-12,Lead,1000+,Enterprise
LEAD_001756,ACC_00418,Referral,Employee Referral,Referral,2024-06-26,SQL,100-999,Mid-Market
LEAD_001757,ACC_00356,Paid Search,Search - Brand,Paid Search,2025-01-13,Converted,100-999,Mid-Market
LEAD_001758,ACC_00123,Organic,Content Hub,Organic,2025-12-16,Lead,1-99,SMB
LEAD_001759,ACC_00797,Events,Webinar,Events,2025-04-09,Lead,1-99,SMB
LEAD_001760,ACC_00076,Events,Executive Roundtable,Events,2025-12-24,Lead,1-99,SMB
LEAD_001761,ACC_01085,Paid Search,Search - Competitor,Paid Search,2025-03-17,MQL,1000+,Enterprise
LEAD_001762,ACC_00250,Paid Social,LinkedIn ABM,Paid Social,2024-06-02,MQL,1-99,SMB
LEAD_001763,ACC_00083,Events,Webinar,Events,2025-05-21,Lead,100-999,Mid-Market
LEAD_001764,ACC_00841,Organic,Product Blog,Organic,2025-03-25,Lead,1-99,SMB
LEAD_001765,ACC_00426,Partner,Reseller,Partner,2024-08-15,MQL,100-999,Mid-Market
LEAD_001766,ACC_00836,Paid Social,Paid Social Retargeting,Paid Social,2024-02-26,MQL,100-999,Mid-Market
LEAD_001767,ACC_00048,Organic,Content Hub,Organic,2025-04-18,MQL,1-99,SMB
LEAD_001768,ACC_01034,Events,Industry Conference,Events,2025-02-26,MQL,1000+,Enterprise
LEAD_001769,ACC_00372,Paid Search,Search - Competitor,Paid Search,2025-07-19,Lead,1-99,SMB
LEAD_001770,ACC_00908,Referral,Customer Referral,Referral,2024-04-02,Lead,1-99,SMB
LEAD_001771,ACC_01123,Partner,Reseller,Partner,2025-01-28,Converted,1000+,Enterprise
LEAD_001772,ACC_00643,Paid Social,LinkedIn Demand Gen,Paid Social,2025-08-21,Lead,1-99,SMB
LEAD_001773,ACC_00401,Paid Social,LinkedIn ABM,Paid Social,2025-10-13,MQL,1-99,SMB
LEAD_001774,ACC_00376,Paid Social,LinkedIn Demand Gen,Paid Social,2025-11-17,MQL,1-99,SMB
LEAD_001775,ACC_00824,Events,Executive Roundtable,Events,2024-06-03,SQL,100-999,Mid-Market
LEAD_001776,ACC_00007,Outbound,Named Account Outreach,Outbound,2024-05-06,Lead,100-999,Mid-Market
LEAD_001777,ACC_00177,Outbound,Named Account Outreach,Outbound,2025-02-25,Lead,1-99,SMB
LEAD_001778,ACC_00777,Paid Social,LinkedIn Demand Gen,Paid Social,2024-12-04,SQL,100-999,Mid-Market
LEAD_001779,ACC_00031,Paid Search,Search - Nonbrand,Paid Search,2024-06-20,Lead,100-999,Mid-Market
LEAD_001780,ACC_00348,Organic,Product Blog,Organic,2024-03-15,MQL,1-99,SMB
LEAD_001781,ACC_00778,Outbound,Named Account Outreach,Outbound,2024-04-14,Lead,1-99,SMB
LEAD_001782,ACC_00301,Paid Social,LinkedIn ABM,Paid Social,2024-09-04,Converted,100-999,Mid-Market
LEAD_001783,ACC_01117,Paid Social,LinkedIn ABM,Paid Social,2025-06-24,SQL,1-99,SMB
LEAD_001784,ACC_01170,Paid Social,Paid Social Retargeting,Paid Social,2024-02-17,Lead,1-99,SMB
LEAD_001785,ACC_00041,Paid Social,LinkedIn ABM,Paid Social,2024-03-17,SQL,1-99,SMB
LEAD_001786,ACC_00210,Outbound,Named Account Outreach,Outbound,2024-07-12,MQL,100-999,Mid-Market
LEAD_001787,ACC_01089,Partner,Cloud Partner,Partner,2025-09-30,MQL,100-999,Mid-Market
LEAD_001788,ACC_00039,Referral,Employee Referral,Referral,2025-12-24,Lead,1-99,SMB
LEAD_001789,ACC_00584,Organic,Content Hub,Organic,2024-11-17,Lead,1-99,SMB
LEAD_001790,ACC_01140,Partner,Technology Partner,Partner,2024-02-02,MQL,100-999,Mid-Market
LEAD_001791,ACC_00707,Organic,SEO,Organic,2024-01-09,Lead,100-999,Mid-Market
LEAD_001792,ACC_00368,Events,Executive Roundtable,Events,2025-09-19,SQL,100-999,Mid-Market
LEAD_001793,ACC_00008,Partner,Technology Partner,Partner,2024-11-21,Lead,100-999,Mid-Market
LEAD_001794,ACC_00473,Paid Social,LinkedIn ABM,Paid Social,2024-02-26,MQL,1-99,SMB
LEAD_001795,ACC_00651,Events,Webinar,Events,2025-09-01,Lead,1-99,SMB
LEAD_001796,ACC_00098,Paid Social,LinkedIn ABM,Paid Social,2025-01-21,MQL,1-99,SMB
LEAD_001797,ACC_00634,Paid Search,Search - Brand,Paid Search,2024-09-12,Lead,1-99,SMB
LEAD_001798,ACC_00485,Paid Social,LinkedIn Demand Gen,Paid Social,2024-11-26,Lead,1-99,SMB
LEAD_001799,ACC_00391,Organic,Content Hub,Organic,2024-06-13,Lead,100-999,Mid-Market
LEAD_001800,ACC_01167,Referral,Customer Referral,Referral,2025-11-11,MQL,1000+,Enterprise
LEAD_001801,ACC_01073,Outbound,Named Account Outreach,Outbound,2025-07-29,Lead,1-99,SMB
LEAD_001802,ACC_00833,Outbound,SDR Outbound,Outbound,2024-05-25,SQL,1-99,SMB
LEAD_001803,ACC_00710,Events,Industry Conference,Events,2025-06-21,Lead,1-99,SMB
LEAD_001804,ACC_00569,Events,Webinar,Events,2024-05-11,MQL,1-99,SMB
LEAD_001805,ACC_00085,Paid Social,LinkedIn Demand Gen,Paid Social,2024-11-27,MQL,1-99,SMB
LEAD_001806,ACC_00369,Organic,SEO,Organic,2025-07-01,Lead,1-99,SMB
LEAD_001807,ACC_00013,Paid Search,Search - Nonbrand,Paid Search,2024-01-27,Lead,100-999,Mid-Market
LEAD_001808,ACC_00440,Referral,Customer Referral,Referral,2025-06-14,Lead,100-999,Mid-Market
LEAD_001809,ACC_00569,Referral,Employee Referral,Referral,2024-06-14,MQL,1-99,SMB
LEAD_001810,ACC_00734,Outbound,Named Account Outreach,Outbound,2025-05-26,Converted,1-99,SMB
LEAD_001811,ACC_00426,Organic,SEO,Organic,2024-12-30,Lead,100-999,Mid-Market
LEAD_001812,ACC_00306,Organic,Content Hub,Organic,2024-01-20,MQL,1-99,SMB
LEAD_001813,ACC_00853,Events,Industry Conference,Events,2025-07-10,MQL,1000+,Enterprise
LEAD_001814,ACC_00183,Organic,Content Hub,Organic,2024-07-09,MQL,100-999,Mid-Market
LEAD_001815,ACC_00151,Partner,Cloud Partner,Partner,2025-11-27,SQL,1000+,Enterprise
LEAD_001816,ACC_00836,Paid Search,Search - Brand,Paid Search,2025-09-05,Converted,100-999,Mid-Market
LEAD_001817,ACC_00704,Paid Search,Search - Nonbrand,Paid Search,2024-05-20,MQL,1000+,Enterprise
LEAD_001818,ACC_01044,Outbound,SDR Outbound,Outbound,2025-03-15,SQL,100-999,Mid-Market
LEAD_001819,ACC_00887,Referral,Employee Referral,Referral,2024-09-21,Lead,1-99,SMB
LEAD_001820,ACC_01082,Outbound,SDR Outbound,Outbound,2025-03-16,Converted,1000+,Enterprise
LEAD_001821,ACC_00798,Paid Social,LinkedIn ABM,Paid Social,2025-02-11,Converted,1-99,SMB
LEAD_001822,ACC_01010,Paid Social,LinkedIn ABM,Paid Social,2024-08-04,Converted,1-99,SMB
LEAD_001823,ACC_00203,Referral,Employee Referral,Referral,2025-04-21,Lead,100-999,Mid-Market
LEAD_001824,ACC_00637,Partner,Reseller,Partner,2024-07-09,SQL,100-999,Mid-Market
LEAD_001825,ACC_01134,Paid Social,Paid Social Retargeting,Paid Social,2025-10-25,Lead,100-999,Mid-Market
LEAD_001826,ACC_00947,Outbound,SDR Outbound,Outbound,2025-11-22,MQL,100-999,Mid-Market
LEAD_001827,ACC_00484,Paid Search,Search - Competitor,Paid Search,2024-05-01,Lead,1-99,SMB
LEAD_001828,ACC_01112,Organic,Content Hub,Organic,2025-06-15,MQL,1-99,SMB
LEAD_001829,ACC_00376,Events,Webinar,Events,2025-11-10,Lead,1-99,SMB
LEAD_001830,ACC_00029,Partner,Technology Partner,Partner,2024-04-02,Lead,1-99,SMB
LEAD_001831,ACC_00956,Organic,SEO,Organic,2025-06-24,Lead,1000+,Enterprise
LEAD_001832,ACC_00495,Paid Search,Search - Brand,Paid Search,2025-11-16,Lead,100-999,Mid-Market
LEAD_001833,ACC_00042,Referral,Customer Referral,Referral,2024-06-13,Lead,1000+,Enterprise
LEAD_001834,ACC_00245,Partner,Reseller,Partner,2025-03-01,SQL,100-999,Mid-Market
LEAD_001835,ACC_00087,Partner,Cloud Partner,Partner,2025-08-06,SQL,100-999,Mid-Market
LEAD_001836,ACC_01197,Organic,SEO,Organic,2024-08-31,SQL,1-99,SMB
LEAD_001837,ACC_01018,Referral,Employee Referral,Referral,2024-06-22,Converted,1000+,Enterprise
LEAD_001838,ACC_01116,Referral,Customer Referral,Referral,2024-10-17,Lead,1-99,SMB
LEAD_001839,ACC_00219,Partner,Reseller,Partner,2024-09-02,MQL,1000+,Enterprise
LEAD_001840,ACC_00963,Paid Search,Search - Brand,Paid Search,2025-06-14,MQL,1-99,SMB
LEAD_001841,ACC_00677,Outbound,Named Account Outreach,Outbound,2024-09-28,MQL,1000+,Enterprise
LEAD_001842,ACC_00356,Events,Industry Conference,Events,2024-10-02,MQL,100-999,Mid-Market
LEAD_001843,ACC_00803,Outbound,SDR Outbound,Outbound,2025-11-21,SQL,1000+,Enterprise
LEAD_001844,ACC_01143,Referral,Customer Referral,Referral,2025-02-27,SQL,1000+,Enterprise
LEAD_001845,ACC_00553,Partner,Reseller,Partner,2025-11-10,SQL,1-99,SMB
LEAD_001846,ACC_00036,Paid Search,Search - Competitor,Paid Search,2025-06-03,Lead,1-99,SMB
LEAD_001847,ACC_01011,Paid Social,Paid Social Retargeting,Paid Social,2025-10-09,SQL,100-999,Mid-Market
LEAD_001848,ACC_00226,Events,Webinar,Events,2024-05-22,MQL,1000+,Enterprise
LEAD_001849,ACC_00220,Paid Search,Search - Brand,Paid Search,2025-11-16,SQL,1-99,SMB
LEAD_001850,ACC_00741,Paid Search,Search - Brand,Paid Search,2025-11-21,Lead,1-99,SMB
LEAD_001851,ACC_00959,Outbound,Named Account Outreach,Outbound,2024-01-30,MQL,100-999,Mid-Market
LEAD_001852,ACC_00952,Paid Social,Paid Social Retargeting,Paid Social,2024-09-17,MQL,1-99,SMB
LEAD_001853,ACC_01042,Events,Executive Roundtable,Events,2024-10-29,Lead,100-999,Mid-Market
LEAD_001854,ACC_01061,Organic,SEO,Organic,2024-11-02,Lead,1000+,Enterprise
LEAD_001855,ACC_00154,Paid Search,Search - Competitor,Paid Search,2025-07-23,Lead,100-999,Mid-Market
LEAD_001856,ACC_00361,Paid Search,Search - Competitor,Paid Search,2025-05-25,MQL,1000+,Enterprise
LEAD_001857,ACC_00865,Outbound,SDR Outbound,Outbound,2024-06-04,Converted,1-99,SMB
LEAD_001858,ACC_00469,Outbound,SDR Outbound,Outbound,2025-03-21,Lead,1-99,SMB
LEAD_001859,ACC_00860,Paid Social,LinkedIn Demand Gen,Paid Social,2025-12-13,MQL,100-999,Mid-Market
LEAD_001860,ACC_00546,Paid Social,LinkedIn Demand Gen,Paid Social,2024-11-17,SQL,1-99,SMB
LEAD_001861,ACC_00542,Organic,SEO,Organic,2025-11-09,MQL,100-999,Mid-Market
LEAD_001862,ACC_00033,Outbound,Named Account Outreach,Outbound,2025-04-19,SQL,1-99,SMB
LEAD_001863,ACC_00730,Referral,Customer Referral,Referral,2025-11-07,Lead,100-999,Mid-Market
LEAD_001864,ACC_01037,Outbound,Named Account Outreach,Outbound,2025-10-21,Lead,1-99,SMB
LEAD_001865,ACC_00983,Paid Search,Search - Brand,Paid Search,2024-01-13,Lead,100-999,Mid-Market
LEAD_001866,ACC_00406,Partner,Technology Partner,Partner,2025-08-08,MQL,1000+,Enterprise
LEAD_001867,ACC_00813,Paid Search,Search - Competitor,Paid Search,2024-05-18,MQL,1000+,Enterprise
LEAD_001868,ACC_00240,Organic,SEO,Organic,2025-08-25,SQL,1-99,SMB
LEAD_001869,ACC_00761,Organic,Product Blog,Organic,2025-08-13,Lead,100-999,Mid-Market
LEAD_001870,ACC_00492,Organic,Content Hub,Organic,2024-07-07,Converted,100-999,Mid-Market
LEAD_001871,ACC_01113,Organic,SEO,Organic,2024-02-18,Lead,100-999,Mid-Market
LEAD_001872,ACC_00853,Events,Executive Roundtable,Events,2024-11-02,MQL,1000+,Enterprise
LEAD_001873,ACC_00088,Paid Search,Search - Competitor,Paid Search,2024-08-09,Converted,1-99,SMB
LEAD_001874,ACC_01046,Outbound,SDR Outbound,Outbound,2025-02-08,Converted,1-99,SMB
LEAD_001875,ACC_00869,Referral,Employee Referral,Referral,2024-02-29,MQL,1-99,SMB
LEAD_001876,ACC_00259,Partner,Reseller,Partner,2024-02-02,Lead,1-99,SMB
LEAD_001877,ACC_00340,Paid Social,LinkedIn ABM,Paid Social,2024-11-15,Lead,1000+,Enterprise
LEAD_001878,ACC_00208,Outbound,Named Account Outreach,Outbound,2025-07-16,Lead,100-999,Mid-Market
LEAD_001879,ACC_00373,Organic,Content Hub,Organic,2024-08-18,SQL,1-99,SMB
LEAD_001880,ACC_01133,Paid Social,LinkedIn Demand Gen,Paid Social,2024-08-24,Lead,1-99,SMB
LEAD_001881,ACC_01083,Paid Social,Paid Social Retargeting,Paid Social,2024-04-29,SQL,1000+,Enterprise
LEAD_001882,ACC_00662,Events,Industry Conference,Events,2024-07-25,Lead,1000+,Enterprise
LEAD_001883,ACC_00435,Events,Webinar,Events,2024-08-06,MQL,1-99,SMB
LEAD_001884,ACC_00439,Events,Industry Conference,Events,2024-07-08,Lead,100-999,Mid-Market
LEAD_001885,ACC_01149,Outbound,Named Account Outreach,Outbound,2024-09-08,MQL,100-999,Mid-Market
LEAD_001886,ACC_00240,Paid Social,LinkedIn ABM,Paid Social,2024-07-26,MQL,1-99,SMB
LEAD_001887,ACC_00910,Events,Executive Roundtable,Events,2025-05-12,Converted,1-99,SMB
LEAD_001888,ACC_01195,Events,Executive Roundtable,Events,2024-09-04,Converted,1000+,Enterprise
LEAD_001889,ACC_01027,Paid Social,Paid Social Retargeting,Paid Social,2025-07-05,MQL,1000+,Enterprise
LEAD_001890,ACC_00864,Referral,Customer Referral,Referral,2025-03-18,Lead,100-999,Mid-Market
LEAD_001891,ACC_01080,Events,Executive Roundtable,Events,2025-04-13,Converted,1-99,SMB
LEAD_001892,ACC_00262,Paid Social,Paid Social Retargeting,Paid Social,2025-03-02,Converted,1000+,Enterprise
LEAD_001893,ACC_01181,Organic,Content Hub,Organic,2025-11-05,SQL,100-999,Mid-Market
LEAD_001894,ACC_00110,Paid Search,Search - Brand,Paid Search,2024-07-05,MQL,1000+,Enterprise
LEAD_001895,ACC_00017,Outbound,SDR Outbound,Outbound,2025-12-19,Lead,100-999,Mid-Market
LEAD_001896,ACC_00240,Organic,Content Hub,Organic,2024-05-30,SQL,1-99,SMB
LEAD_001897,ACC_00731,Paid Social,Paid Social Retargeting,Paid Social,2024-04-11,Lead,1-99,SMB
LEAD_001898,ACC_00298,Partner,Reseller,Partner,2025-08-27,Lead,100-999,Mid-Market
LEAD_001899,ACC_00761,Events,Executive Roundtable,Events,2025-10-16,Lead,100-999,Mid-Market
LEAD_001900,ACC_00134,Events,Industry Conference,Events,2024-03-08,MQL,1-99,SMB
LEAD_001901,ACC_00837,Outbound,Named Account Outreach,Outbound,2025-03-14,Lead,100-999,Mid-Market
LEAD_001902,ACC_00276,Paid Social,Paid Social Retargeting,Paid Social,2025-01-09,MQL,1-99,SMB
LEAD_001903,ACC_00629,Organic,Content Hub,Organic,2024-06-09,MQL,100-999,Mid-Market
LEAD_001904,ACC_00141,Outbound,SDR Outbound,Outbound,2025-01-15,MQL,100-999,Mid-Market
LEAD_001905,ACC_01165,Organic,SEO,Organic,2025-05-16,Lead,1-99,SMB
LEAD_001906,ACC_00454,Partner,Cloud Partner,Partner,2025-02-23,Converted,1-99,SMB
LEAD_001907,ACC_00726,Referral,Employee Referral,Referral,2025-01-14,Lead,1-99,SMB
LEAD_001908,ACC_00584,Partner,Cloud Partner,Partner,2025-10-09,Lead,1-99,SMB
LEAD_001909,ACC_00715,Partner,Reseller,Partner,2024-06-13,MQL,100-999,Mid-Market
LEAD_001910,ACC_00547,Outbound,SDR Outbound,Outbound,2025-04-01,Lead,1-99,SMB
LEAD_001911,ACC_00088,Events,Industry Conference,Events,2024-08-19,MQL,1-99,SMB
LEAD_001912,ACC_00996,Paid Social,LinkedIn ABM,Paid Social,2025-12-12,Lead,1-99,SMB
LEAD_001913,ACC_00771,Paid Social,LinkedIn ABM,Paid Social,2024-07-02,SQL,1-99,SMB
LEAD_001914,ACC_00305,Organic,Content Hub,Organic,2025-09-28,Lead,1000+,Enterprise
LEAD_001915,ACC_00101,Partner,Reseller,Partner,2025-04-07,Converted,1000+,Enterprise
LEAD_001916,ACC_01065,Paid Search,Search - Competitor,Paid Search,2024-06-05,MQL,1-99,SMB
LEAD_001917,ACC_00400,Paid Social,LinkedIn Demand Gen,Paid Social,2025-07-08,Lead,1-99,SMB
LEAD_001918,ACC_01090,Outbound,Named Account Outreach,Outbound,2024-06-25,MQL,1-99,SMB
LEAD_001919,ACC_00920,Organic,Content Hub,Organic,2024-07-10,Lead,100-999,Mid-Market
LEAD_001920,ACC_01152,Partner,Cloud Partner,Partner,2024-09-09,Converted,1000+,Enterprise
LEAD_001921,ACC_00792,Organic,Product Blog,Organic,2025-05-13,SQL,1-99,SMB
LEAD_001922,ACC_00218,Paid Search,Search - Brand,Paid Search,2024-10-13,MQL,1-99,SMB
LEAD_001923,ACC_00043,Organic,Content Hub,Organic,2025-02-20,Lead,100-999,Mid-Market
LEAD_001924,ACC_00295,Organic,Content Hub,Organic,2025-02-08,Converted,1000+,Enterprise
LEAD_001925,ACC_00528,Referral,Customer Referral,Referral,2024-05-23,SQL,1000+,Enterprise
LEAD_001926,ACC_00749,Referral,Employee Referral,Referral,2024-06-18,MQL,100-999,Mid-Market
LEAD_001927,ACC_01076,Outbound,Named Account Outreach,Outbound,2024-08-12,Lead,1-99,SMB
LEAD_001928,ACC_00170,Partner,Cloud Partner,Partner,2024-06-11,Lead,1000+,Enterprise
LEAD_001929,ACC_00762,Outbound,Named Account Outreach,Outbound,2025-11-02,MQL,1-99,SMB
LEAD_001930,ACC_00103,Referral,Employee Referral,Referral,2024-10-05,MQL,1-99,SMB
LEAD_001931,ACC_00578,Paid Social,LinkedIn Demand Gen,Paid Social,2024-10-22,SQL,100-999,Mid-Market
LEAD_001932,ACC_00089,Organic,Product Blog,Organic,2025-05-06,MQL,1-99,SMB
LEAD_001933,ACC_00449,Outbound,Named Account Outreach,Outbound,2025-07-30,MQL,1-99,SMB
LEAD_001934,ACC_00728,Referral,Employee Referral,Referral,2025-05-18,MQL,1-99,SMB
LEAD_001935,ACC_00887,Paid Search,Search - Nonbrand,Paid Search,2025-02-06,SQL,1-99,SMB
LEAD_001936,ACC_00966,Paid Social,LinkedIn ABM,Paid Social,2025-12-14,Lead,100-999,Mid-Market
LEAD_001937,ACC_00630,Paid Search,Search - Nonbrand,Paid Search,2025-10-19,SQL,100-999,Mid-Market
LEAD_001938,ACC_00311,Paid Search,Search - Competitor,Paid Search,2024-05-27,Lead,1-99,SMB
LEAD_001939,ACC_01096,Outbound,Named Account Outreach,Outbound,2024-04-26,MQL,1-99,SMB
LEAD_001940,ACC_01121,Paid Search,Search - Nonbrand,Paid Search,2024-10-14,Converted,100-999,Mid-Market
LEAD_001941,ACC_01162,Referral,Employee Referral,Referral,2025-09-02,SQL,100-999,Mid-Market
LEAD_001942,ACC_00951,Outbound,SDR Outbound,Outbound,2025-12-06,Lead,100-999,Mid-Market
LEAD_001943,ACC_00934,Organic,Product Blog,Organic,2025-05-28,MQL,100-999,Mid-Market
LEAD_001944,ACC_00093,Events,Webinar,Events,2025-05-19,Lead,1-99,SMB
LEAD_001945,ACC_00688,Outbound,SDR Outbound,Outbound,2024-06-19,Lead,1000+,Enterprise
LEAD_001946,ACC_00489,Paid Social,LinkedIn Demand Gen,Paid Social,2025-03-08,SQL,100-999,Mid-Market
LEAD_001947,ACC_00311,Paid Social,Paid Social Retargeting,Paid Social,2024-05-14,SQL,1-99,SMB
LEAD_001948,ACC_00082,Events,Industry Conference,Events,2025-01-29,Lead,1-99,SMB
LEAD_001949,ACC_00256,Paid Social,Paid Social Retargeting,Paid Social,2024-05-21,Converted,100-999,Mid-Market
LEAD_001950,ACC_01099,Organic,Content Hub,Organic,2024-02-25,Lead,1000+,Enterprise
LEAD_001951,ACC_01091,Paid Search,Search - Nonbrand,Paid Search,2025-12-08,Converted,1-99,SMB
LEAD_001952,ACC_00892,Paid Search,Search - Brand,Paid Search,2025-10-15,SQL,1000+,Enterprise
LEAD_001953,ACC_00122,Outbound,SDR Outbound,Outbound,2025-05-15,Converted,100-999,Mid-Market
LEAD_001954,ACC_00824,Organic,Content Hub,Organic,2025-04-02,SQL,100-999,Mid-Market
LEAD_001955,ACC_00153,Partner,Technology Partner,Partner,2024-06-24,Converted,1-99,SMB
LEAD_001956,ACC_00820,Paid Social,LinkedIn Demand Gen,Paid Social,2025-02-21,MQL,1-99,SMB
LEAD_001957,ACC_00041,Events,Webinar,Events,2025-06-30,Lead,1-99,SMB
LEAD_001958,ACC_00343,Paid Social,LinkedIn Demand Gen,Paid Social,2025-01-29,Lead,100-999,Mid-Market
LEAD_001959,ACC_00148,Referral,Employee Referral,Referral,2024-07-25,SQL,100-999,Mid-Market
LEAD_001960,ACC_01121,Referral,Customer Referral,Referral,2024-10-13,Lead,100-999,Mid-Market
LEAD_001961,ACC_00683,Organic,Product Blog,Organic,2025-09-06,Converted,1-99,SMB
LEAD_001962,ACC_01108,Outbound,Named Account Outreach,Outbound,2024-07-05,Lead,1-99,SMB
LEAD_001963,ACC_00025,Organic,Content Hub,Organic,2025-12-03,SQL,100-999,Mid-Market
LEAD_001964,ACC_00888,Events,Webinar,Events,2025-07-06,MQL,1-99,SMB
LEAD_001965,ACC_00576,Partner,Cloud Partner,Partner,2025-10-12,SQL,100-999,Mid-Market
LEAD_001966,ACC_00563,Paid Search,Search - Competitor,Paid Search,2025-01-07,Converted,1000+,Enterprise
LEAD_001967,ACC_01048,Paid Search,Search - Nonbrand,Paid Search,2024-06-12,Lead,100-999,Mid-Market
LEAD_001968,ACC_00057,Paid Social,Paid Social Retargeting,Paid Social,2024-01-25,MQL,1-99,SMB
LEAD_001969,ACC_01134,Events,Webinar,Events,2025-01-26,Lead,100-999,Mid-Market
LEAD_001970,ACC_00034,Events,Webinar,Events,2024-10-18,SQL,1-99,SMB
LEAD_001971,ACC_00436,Organic,Product Blog,Organic,2024-03-24,SQL,1-99,SMB
LEAD_001972,ACC_00166,Paid Search,Search - Brand,Paid Search,2025-11-09,Lead,1-99,SMB
LEAD_001973,ACC_00628,Paid Social,LinkedIn ABM,Paid Social,2025-12-10,Lead,1-99,SMB
LEAD_001974,ACC_00715,Partner,Technology Partner,Partner,2024-09-30,Lead,100-999,Mid-Market
LEAD_001975,ACC_00771,Organic,Product Blog,Organic,2025-05-03,Lead,1-99,SMB
LEAD_001976,ACC_00958,Paid Search,Search - Nonbrand,Paid Search,2024-10-29,SQL,100-999,Mid-Market
LEAD_001977,ACC_00902,Referral,Employee Referral,Referral,2024-12-29,Lead,1-99,SMB
LEAD_001978,ACC_01139,Paid Social,Paid Social Retargeting,Paid Social,2025-04-01,Converted,1-99,SMB
LEAD_001979,ACC_00540,Outbound,SDR Outbound,Outbound,2024-10-31,Converted,1000+,Enterprise
LEAD_001980,ACC_00211,Paid Social,LinkedIn ABM,Paid Social,2025-08-09,Converted,100-999,Mid-Market
LEAD_001981,ACC_00187,Paid Social,LinkedIn ABM,Paid Social,2024-05-18,MQL,1-99,SMB
LEAD_001982,ACC_00331,Partner,Technology Partner,Partner,2025-05-03,Lead,100-999,Mid-Market
LEAD_001983,ACC_00724,Paid Search,Search - Competitor,Paid Search,2025-12-19,SQL,1000+,Enterprise
LEAD_001984,ACC_00065,Paid Search,Search - Nonbrand,Paid Search,2025-09-13,MQL,100-999,Mid-Market
LEAD_001985,ACC_01146,Referral,Customer Referral,Referral,2024-02-03,Converted,1-99,SMB
LEAD_001986,ACC_01187,Events,Industry Conference,Events,2024-03-24,Lead,1-99,SMB
LEAD_001987,ACC_00198,Outbound,SDR Outbound,Outbound,2025-04-04,Lead,1000+,Enterprise
LEAD_001988,ACC_00938,Organic,SEO,Organic,2025-11-06,Converted,1-99,SMB
LEAD_001989,ACC_00716,Organic,Product Blog,Organic,2025-09-08,SQL,1-99,SMB
LEAD_001990,ACC_00577,Organic,Content Hub,Organic,2025-10-22,Lead,1000+,Enterprise
LEAD_001991,ACC_00882,Referral,Employee Referral,Referral,2024-04-19,SQL,100-999,Mid-Market
LEAD_001992,ACC_00691,Events,Webinar,Events,2025-01-14,Lead,1-99,SMB
LEAD_001993,ACC_00389,Paid Social,Paid Social Retargeting,Paid Social,2025-06-14,MQL,1-99,SMB
LEAD_001994,ACC_00675,Referral,Customer Referral,Referral,2025-04-01,Lead,100-999,Mid-Market
LEAD_001995,ACC_00163,Organic,Product Blog,Organic,2025-07-22,Lead,1-99,SMB
LEAD_001996,ACC_00306,Partner,Cloud Partner,Partner,2024-06-04,Lead,1-99,SMB
LEAD_001997,ACC_01168,Organic,Product Blog,Organic,2024-11-30,Lead,100-999,Mid-Market
LEAD_001998,ACC_00223,Paid Search,Search - Nonbrand,Paid Search,2024-11-23,MQL,100-999,Mid-Market
LEAD_001999,ACC_00718,Referral,Employee Referral,Referral,2025-11-18,Lead,1-99,SMB
LEAD_002000,ACC_00357,Events,Webinar,Events,2024-05-28,MQL,100-999,Mid-Market
LEAD_002001,ACC_00558,Organic,Content Hub,Organic,2024-08-26,MQL,100-999,Mid-Market
LEAD_002002,ACC_00297,Paid Search,Search - Brand,Paid Search,2024-01-17,MQL,1000+,Enterprise
LEAD_002003,ACC_00683,Partner,Technology Partner,Partner,2024-04-20,MQL,1-99,SMB
LEAD_002004,ACC_00670,Organic,SEO,Organic,2025-12-18,Lead,1-99,SMB
LEAD_002005,ACC_00742,Partner,Technology Partner,Partner,2025-09-11,Lead,1-99,SMB
LEAD_002006,ACC_00370,Partner,Reseller,Partner,2024-07-08,SQL,1000+,Enterprise
LEAD_002007,ACC_00695,Paid Search,Search - Nonbrand,Paid Search,2025-05-28,Converted,1000+,Enterprise
LEAD_002008,ACC_00875,Paid Search,Search - Nonbrand,Paid Search,2025-03-09,Converted,100-999,Mid-Market
